<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.08.22	02:00:00	1747.07	1747.52	1744.98	1745.59	1100	0	25
2022.08.22	03:00:00	1745.55	1746.52	1744.81	1745.23	1785	0	25
2022.08.22	04:00:00	1745.31	1747.45	1744.90	1745.96	3703	0	25
2022.08.22	05:00:00	1745.96	1748.18	1745.80	1747.92	2175	0	25
2022.08.22	06:00:00	1747.92	1748.94	1746.24	1746.45	1568	0	25
2022.08.22	07:00:00	1746.45	1746.45	1743.79	1744.67	1594	0	25
2022.08.22	08:00:00	1744.71	1744.93	1742.75	1743.50	2250	0	25
2022.08.22	09:00:00	1743.52	1743.71	1741.69	1742.23	5511	0	25
2022.08.22	10:00:00	1742.24	1742.62	1736.40	1737.03	6307	0	25
2022.08.22	11:00:00	1737.00	1737.58	1732.33	1734.86	6747	0	25
2022.08.22	12:00:00	1734.90	1738.35	1731.62	1737.37	5109	0	25
2022.08.22	13:00:00	1737.35	1737.44	1734.37	1734.41	4922	0	25
2022.08.22	14:00:00	1734.41	1736.06	1730.53	1733.20	4398	0	25
2022.08.22	15:00:00	1733.21	1733.21	1727.66	1730.38	8336	0	25
2022.08.22	16:00:00	1730.36	1738.51	1730.27	1733.08	13575	0	25
2022.08.22	17:00:00	1733.07	1739.92	1731.73	1737.34	11156	0	25
2022.08.22	18:00:00	1737.31	1737.93	1734.15	1736.68	9198	0	25
2022.08.22	19:00:00	1736.72	1737.13	1734.68	1735.01	4456	0	25
2022.08.22	20:00:00	1735.02	1737.64	1733.67	1735.96	4062	0	25
2022.08.22	21:00:00	1735.88	1737.43	1735.59	1736.59	2375	0	25
2022.08.22	22:00:00	1736.56	1737.70	1734.29	1734.84	2547	0	25
2022.08.22	23:00:00	1734.80	1735.98	1734.25	1735.95	1135	0	25
2022.08.23	01:00:00	1735.81	1736.00	1734.57	1735.70	758	0	25
2022.08.23	02:00:00	1735.69	1735.96	1734.57	1735.12	862	0	25
2022.08.23	03:00:00	1735.17	1738.72	1734.07	1738.02	2484	0	25
2022.08.23	04:00:00	1738.02	1740.44	1737.92	1740.02	3338	0	25
2022.08.23	05:00:00	1739.91	1740.20	1738.00	1738.40	2280	0	25
2022.08.23	06:00:00	1738.38	1739.22	1737.40	1738.31	1559	0	25
2022.08.23	07:00:00	1738.37	1738.79	1736.75	1736.75	1226	0	25
2022.08.23	08:00:00	1736.77	1738.13	1735.65	1736.99	2393	0	25
2022.08.23	09:00:00	1736.97	1737.95	1734.55	1736.08	5290	0	25
2022.08.23	10:00:00	1736.00	1738.77	1734.88	1738.20	6585	0	25
2022.08.23	11:00:00	1738.20	1743.82	1737.61	1740.55	5948	0	25
2022.08.23	12:00:00	1740.57	1741.42	1737.72	1739.35	4519	0	25
2022.08.23	13:00:00	1739.32	1739.48	1734.31	1737.42	4681	0	25
2022.08.23	14:00:00	1737.44	1738.95	1735.23	1737.93	6285	0	25
2022.08.23	15:00:00	1737.93	1738.24	1730.71	1735.93	9711	0	25
2022.08.23	16:00:00	1735.94	1748.93	1735.47	1746.96	14349	0	25
2022.08.23	17:00:00	1746.93	1754.05	1746.93	1750.06	14447	0	25
2022.08.23	18:00:00	1750.10	1753.63	1748.94	1749.60	9599	0	25
2022.08.23	19:00:00	1749.56	1750.36	1747.84	1749.66	4895	0	25
2022.08.23	20:00:00	1749.66	1750.08	1746.42	1746.83	5773	0	25
2022.08.23	21:00:00	1746.89	1748.14	1745.80	1745.90	2630	0	25
2022.08.23	22:00:00	1745.86	1747.79	1745.79	1747.17	1667	0	25
2022.08.23	23:00:00	1747.10	1748.36	1746.89	1747.68	934	0	25
2022.08.24	01:00:00	1747.92	1748.23	1746.45	1746.89	951	0	25
2022.08.24	02:00:00	1746.88	1746.91	1745.30	1745.95	1091	0	25
2022.08.24	03:00:00	1745.95	1747.61	1745.52	1746.06	1920	0	25
2022.08.24	04:00:00	1746.09	1747.16	1744.52	1746.29	2864	0	25
2022.08.24	05:00:00	1746.26	1747.37	1743.93	1744.32	2460	0	25
2022.08.24	06:00:00	1744.31	1745.42	1744.12	1745.36	1669	0	25
2022.08.24	07:00:00	1745.36	1747.33	1745.01	1746.74	1602	0	25
2022.08.24	08:00:00	1746.72	1748.06	1745.60	1745.77	2370	0	25
2022.08.24	09:00:00	1745.77	1747.44	1744.40	1747.05	4014	0	25
2022.08.24	10:00:00	1747.06	1748.07	1744.14	1747.83	6237	0	25
2022.08.24	11:00:00	1747.85	1752.29	1747.27	1751.91	6073	0	25
2022.08.24	12:00:00	1751.90	1753.56	1748.80	1749.11	5306	0	25
2022.08.24	13:00:00	1749.07	1749.22	1743.34	1744.48	4623	0	25
2022.08.24	14:00:00	1744.46	1745.72	1742.35	1745.35	5643	0	25
2022.08.24	15:00:00	1745.41	1747.50	1743.09	1745.73	10063	0	25
2022.08.24	16:00:00	1745.72	1746.86	1742.84	1745.81	10507	0	25
2022.08.24	17:00:00	1745.84	1753.13	1743.73	1752.48	12058	0	25
2022.08.24	18:00:00	1752.50	1755.75	1750.47	1751.08	9176	0	25
2022.08.24	19:00:00	1751.09	1752.91	1748.31	1749.54	4486	0	25
2022.08.24	20:00:00	1749.53	1750.09	1747.54	1749.50	3148	0	25
2022.08.24	21:00:00	1749.50	1751.01	1748.87	1749.62	2489	0	25
2022.08.24	22:00:00	1749.65	1752.53	1749.07	1751.96	2894	0	25
2022.08.24	23:00:00	1751.97	1752.67	1751.11	1751.13	1628	0	25
2022.08.25	01:00:00	1751.01	1751.43	1750.43	1751.18	490	0	25
2022.08.25	02:00:00	1751.18	1752.39	1750.55	1750.86	779	0	25
2022.08.25	03:00:00	1750.87	1753.63	1749.82	1752.79	2305	0	25
2022.08.25	04:00:00	1752.76	1756.50	1752.32	1755.07	4626	0	25
2022.08.25	05:00:00	1755.10	1756.63	1754.10	1755.77	2532	0	25
2022.08.25	06:00:00	1755.76	1757.68	1755.56	1756.33	1620	0	25
2022.08.25	07:00:00	1756.33	1757.34	1755.33	1757.13	1769	0	25
2022.08.25	08:00:00	1757.14	1758.67	1755.86	1757.02	2194	0	25
2022.08.25	09:00:00	1757.01	1761.56	1756.15	1760.40	5710	0	25
2022.08.25	10:00:00	1760.40	1763.60	1760.07	1762.30	6800	0	25
2022.08.25	11:00:00	1762.28	1765.11	1761.69	1762.39	5337	0	25
2022.08.25	12:00:00	1762.37	1765.04	1762.37	1763.21	5478	0	25
2022.08.25	13:00:00	1763.23	1763.59	1761.73	1762.51	3325	0	25
2022.08.25	14:00:00	1762.52	1765.36	1761.83	1762.38	4756	0	25
2022.08.25	15:00:00	1762.34	1762.69	1756.77	1760.05	7519	0	25
2022.08.25	16:00:00	1760.05	1761.59	1753.20	1753.32	9414	0	25
2022.08.25	17:00:00	1753.31	1757.49	1752.19	1755.89	9157	0	25
2022.08.25	18:00:00	1755.87	1757.58	1754.26	1755.25	6403	0	25
2022.08.25	19:00:00	1755.25	1758.16	1754.20	1758.15	4597	0	25
2022.08.25	20:00:00	1758.13	1759.75	1757.33	1758.63	5888	0	25
2022.08.25	21:00:00	1758.63	1758.80	1755.55	1755.99	2816	0	25
2022.08.25	22:00:00	1755.98	1757.43	1754.79	1757.27	1969	0	25
2022.08.25	23:00:00	1757.33	1758.44	1757.06	1758.43	1069	0	25
2022.08.26	01:00:00	1758.31	1758.77	1756.96	1757.18	740	0	34
2022.08.26	02:00:00	1757.16	1757.18	1755.96	1756.28	1007	0	26
2022.08.26	03:00:00	1756.28	1756.60	1754.80	1755.28	1524	0	25
2022.08.26	04:00:00	1755.31	1756.30	1752.27	1752.53	2875	0	25
2022.08.26	05:00:00	1752.52	1755.75	1752.20	1755.24	1930	0	25
2022.08.26	06:00:00	1755.23	1757.35	1754.35	1757.33	1428	0	25
2022.08.26	07:00:00	1757.26	1757.28	1755.47	1755.59	1595	0	25
2022.08.26	08:00:00	1755.57	1756.27	1754.05	1756.01	2200	0	25
2022.08.26	09:00:00	1755.95	1758.65	1755.21	1755.70	4756	0	25
2022.08.26	10:00:00	1755.63	1756.05	1751.67	1753.01	5218	0	25
2022.08.26	11:00:00	1752.99	1753.04	1750.13	1752.05	5665	0	25
2022.08.26	12:00:00	1752.05	1752.37	1749.15	1749.76	4454	0	25
2022.08.26	13:00:00	1749.75	1749.92	1746.26	1746.79	4064	0	25
2022.08.26	14:00:00	1746.79	1747.17	1743.61	1744.90	3958	0	25
2022.08.26	15:00:00	1744.91	1751.75	1743.71	1745.71	9183	0	25
2022.08.26	16:00:00	1745.73	1753.77	1745.73	1750.89	12940	0	25
2022.08.26	17:00:00	1750.91	1756.04	1739.47	1741.49	16733	0	25
2022.08.26	18:00:00	1741.41	1741.59	1734.20	1737.01	10081	0	25
2022.08.26	19:00:00	1736.99	1737.12	1734.05	1735.90	6639	0	25
2022.08.26	20:00:00	1735.85	1739.11	1735.01	1738.93	7043	0	25
2022.08.26	21:00:00	1739.03	1739.44	1736.68	1737.58	4406	0	25
2022.08.26	22:00:00	1737.53	1738.17	1735.93	1736.72	3235	0	25
2022.08.26	23:00:00	1736.72	1738.62	1736.46	1737.72	1278	0	25
2022.08.29	01:00:00	1736.04	1738.35	1734.13	1735.77	2203	0	25
2022.08.29	02:00:00	1735.86	1736.67	1733.18	1734.60	2740	0	25
2022.08.29	03:00:00	1734.63	1736.04	1733.31	1734.39	3816	0	25
2022.08.29	04:00:00	1734.41	1734.44	1723.59	1723.66	6188	0	25
2022.08.29	05:00:00	1723.63	1727.86	1723.25	1726.56	2840	0	25
2022.08.29	06:00:00	1726.53	1727.02	1724.04	1724.44	1895	0	25
2022.08.29	07:00:00	1724.41	1725.03	1721.04	1722.81	2335	0	25
2022.08.29	08:00:00	1722.80	1725.38	1721.57	1723.47	3348	0	25
2022.08.29	09:00:00	1723.46	1725.76	1722.20	1724.08	5237	0	25
2022.08.29	10:00:00	1724.04	1724.50	1720.38	1721.50	6187	0	25
2022.08.29	11:00:00	1721.50	1723.14	1720.22	1722.11	4691	0	25
2022.08.29	12:00:00	1722.10	1724.31	1721.46	1723.15	3521	0	25
2022.08.29	13:00:00	1723.17	1729.64	1721.93	1728.66	5501	0	25
2022.08.29	14:00:00	1728.66	1729.39	1725.43	1727.55	6162	0	25
2022.08.29	15:00:00	1727.58	1736.72	1725.51	1736.12	10698	0	25
2022.08.29	16:00:00	1736.19	1741.87	1735.13	1740.47	12678	0	25
2022.08.29	17:00:00	1740.49	1745.40	1737.50	1738.06	10382	0	25
2022.08.29	18:00:00	1738.10	1741.08	1737.76	1740.38	7087	0	25
2022.08.29	19:00:00	1740.38	1740.67	1737.22	1738.00	4305	0	25
2022.08.29	20:00:00	1738.03	1738.78	1736.80	1738.08	2975	0	25
2022.08.29	21:00:00	1738.10	1739.56	1736.68	1736.88	3008	0	25
2022.08.29	22:00:00	1736.87	1737.78	1735.82	1737.68	3153	0	25
2022.08.29	23:00:00	1737.66	1737.80	1736.91	1737.35	845	0	25
2022.08.30	01:00:00	1736.44	1738.07	1736.08	1737.47	975	0	25
2022.08.30	02:00:00	1737.47	1739.67	1736.35	1739.34	1442	0	25
2022.08.30	03:00:00	1739.38	1740.40	1738.14	1739.32	2305	0	25
2022.08.30	04:00:00	1739.35	1740.08	1735.52	1735.54	3600	0	25
2022.08.30	05:00:00	1735.59	1736.60	1733.72	1736.00	2938	0	25
2022.08.30	06:00:00	1735.99	1736.42	1733.93	1734.89	1778	0	25
2022.08.30	07:00:00	1734.84	1736.87	1734.03	1735.61	1921	0	25
2022.08.30	08:00:00	1735.53	1735.87	1733.55	1734.41	2356	0	25
2022.08.30	09:00:00	1734.48	1735.69	1732.25	1732.37	4639	0	25
2022.08.30	10:00:00	1732.46	1733.72	1728.91	1731.26	7413	0	25
2022.08.30	11:00:00	1731.25	1737.84	1731.25	1734.39	6944	0	25
2022.08.30	12:00:00	1734.29	1735.19	1731.93	1734.32	5634	0	25
2022.08.30	13:00:00	1734.35	1735.19	1732.80	1733.96	4919	0	25
2022.08.30	14:00:00	1733.97	1734.65	1730.89	1732.86	4517	0	25
2022.08.30	15:00:00	1732.86	1733.34	1728.00	1730.53	7680	0	25
2022.08.30	16:00:00	1730.46	1732.79	1729.06	1732.36	10444	0	25
2022.08.30	17:00:00	1732.30	1732.30	1721.05	1723.81	11028	0	25
2022.08.30	18:00:00	1723.69	1726.66	1722.76	1726.01	9139	0	25
2022.08.30	19:00:00	1725.98	1726.99	1722.99	1724.13	4110	0	25
2022.08.30	20:00:00	1724.12	1725.62	1723.43	1724.00	3971	0	25
2022.08.30	21:00:00	1723.98	1724.51	1723.33	1724.07	3622	0	25
2022.08.30	22:00:00	1724.13	1726.13	1722.94	1723.07	3073	0	25
2022.08.30	23:00:00	1723.08	1724.40	1723.01	1724.13	1105	0	25
2022.08.31	01:00:00	1723.50	1723.72	1722.19	1722.82	809	0	25
2022.08.31	02:00:00	1722.81	1723.42	1722.60	1723.27	706	0	25
2022.08.31	03:00:00	1723.25	1724.36	1722.46	1722.85	2146	0	25
2022.08.31	04:00:00	1722.88	1724.36	1720.49	1722.84	2938	0	25
2022.08.31	05:00:00	1722.78	1723.76	1721.52	1722.98	2724	0	25
2022.08.31	06:00:00	1722.95	1724.11	1722.20	1723.85	2017	0	25
2022.08.31	07:00:00	1723.80	1725.74	1723.67	1724.62	1920	0	25
2022.08.31	08:00:00	1724.67	1726.44	1723.49	1724.41	2421	0	25
2022.08.31	09:00:00	1724.41	1725.12	1721.01	1722.10	4546	0	25
2022.08.31	10:00:00	1722.10	1722.93	1719.36	1720.82	5928	0	25
2022.08.31	11:00:00	1720.81	1721.76	1713.32	1713.98	6525	0	25
2022.08.31	12:00:00	1714.00	1714.32	1710.69	1710.91	6897	0	25
2022.08.31	13:00:00	1710.93	1713.49	1709.57	1711.78	5953	0	25
2022.08.31	14:00:00	1711.88	1716.28	1710.37	1713.84	6649	0	25
2022.08.31	15:00:00	1713.84	1715.88	1709.75	1711.52	9526	0	25
2022.08.31	16:00:00	1711.54	1718.15	1710.17	1715.99	12980	0	25
2022.08.31	17:00:00	1716.07	1723.40	1714.49	1721.40	13505	0	25
2022.08.31	18:00:00	1721.40	1721.75	1717.78	1718.61	8032	0	25
2022.08.31	19:00:00	1718.56	1719.01	1715.59	1716.06	4126	0	25
2022.08.31	20:00:00	1716.03	1716.24	1712.53	1712.74	3988	0	25
2022.08.31	21:00:00	1712.70	1713.99	1710.85	1710.85	3477	0	25
2022.08.31	22:00:00	1710.89	1712.46	1709.64	1710.11	3790	0	25
2022.08.31	23:00:00	1710.08	1711.07	1709.44	1710.87	2941	0	25
2022.09.01	01:00:00	1710.96	1711.30	1705.56	1711.15	1342	0	25
2022.09.01	02:00:00	1711.17	1711.24	1707.67	1708.85	2535	0	25
2022.09.01	03:00:00	1708.80	1708.80	1705.42	1705.92	4132	0	25
2022.09.01	04:00:00	1705.86	1707.20	1703.23	1703.39	5161	0	25
2022.09.01	05:00:00	1703.40	1706.19	1702.16	1704.47	3045	0	25
2022.09.01	06:00:00	1704.48	1706.20	1704.10	1704.50	2441	0	25
2022.09.01	07:00:00	1704.46	1704.93	1702.61	1702.82	2129	0	25
2022.09.01	08:00:00	1702.82	1708.42	1702.58	1707.39	3479	0	25
2022.09.01	09:00:00	1707.42	1707.66	1703.35	1706.93	6073	0	25
2022.09.01	10:00:00	1706.93	1707.12	1704.52	1704.94	5025	0	25
2022.09.01	11:00:00	1704.90	1704.98	1700.44	1702.04	6016	0	25
2022.09.01	12:00:00	1702.03	1708.65	1702.03	1705.75	5352	0	25
2022.09.01	13:00:00	1705.66	1705.80	1699.89	1701.88	5013	0	25
2022.09.01	14:00:00	1701.86	1703.82	1700.92	1701.68	5813	0	25
2022.09.01	15:00:00	1701.69	1704.01	1694.85	1700.97	10470	0	25
2022.09.01	16:00:00	1700.98	1702.02	1694.53	1698.76	11534	0	25
2022.09.01	17:00:00	1698.58	1698.58	1688.65	1692.21	14444	0	25
2022.09.01	18:00:00	1692.17	1698.79	1691.97	1695.36	9244	0	25
2022.09.01	19:00:00	1695.36	1699.54	1694.80	1694.85	6540	0	25
2022.09.01	20:00:00	1694.84	1699.07	1694.36	1696.98	4071	0	25
2022.09.01	21:00:00	1696.99	1698.29	1694.41	1694.47	3519	0	25
2022.09.01	22:00:00	1694.47	1696.95	1694.45	1694.62	3558	0	25
2022.09.01	23:00:00	1694.60	1697.56	1694.19	1697.46	990	0	25
2022.09.02	01:00:00	1696.48	1697.63	1695.27	1695.47	632	0	25
2022.09.02	02:00:00	1695.45	1697.77	1694.90	1697.02	992	0	25
2022.09.02	03:00:00	1697.04	1699.20	1696.83	1697.85	1565	0	25
2022.09.02	04:00:00	1697.85	1699.12	1696.51	1697.59	3422	0	25
2022.09.02	05:00:00	1697.61	1698.59	1696.21	1698.56	2349	0	25
2022.09.02	06:00:00	1698.54	1700.20	1698.34	1699.48	2604	0	25
2022.09.02	07:00:00	1699.37	1699.87	1698.56	1699.20	1488	0	25
2022.09.02	08:00:00	1699.15	1701.57	1698.82	1701.55	2328	0	25
2022.09.02	09:00:00	1701.51	1703.29	1700.34	1702.66	4537	0	25
2022.09.02	10:00:00	1702.65	1704.47	1700.91	1703.55	4159	0	25
2022.09.02	11:00:00	1703.55	1704.52	1701.97	1704.45	4141	0	25
2022.09.02	12:00:00	1704.39	1707.05	1704.13	1706.90	3831	0	25
2022.09.02	13:00:00	1706.90	1707.27	1704.88	1705.40	3931	0	25
2022.09.02	14:00:00	1705.41	1706.75	1704.49	1705.70	4105	0	25
2022.09.02	15:00:00	1705.67	1714.40	1704.05	1708.76	13322	0	25
2022.09.02	16:00:00	1708.73	1712.97	1705.99	1712.00	15396	0	25
2022.09.02	17:00:00	1712.02	1717.85	1710.97	1717.10	12462	0	25
2022.09.02	18:00:00	1717.10	1717.53	1712.72	1716.05	6675	0	25
2022.09.02	19:00:00	1716.04	1716.37	1712.73	1713.94	7687	0	25
2022.09.02	20:00:00	1713.94	1714.17	1709.35	1710.73	6882	0	25
2022.09.02	21:00:00	1710.83	1715.51	1710.83	1713.41	5989	0	25
2022.09.02	22:00:00	1713.40	1713.40	1708.71	1709.46	3752	0	25
2022.09.02	23:00:00	1709.41	1712.61	1709.17	1712.24	1126	0	25
2022.09.05	01:00:00	1711.89	1712.03	1709.50	1710.06	1407	0	26
2022.09.05	02:00:00	1710.13	1710.13	1707.77	1707.88	1231	0	25
2022.09.05	03:00:00	1707.88	1709.78	1707.62	1708.83	2061	0	25
2022.09.05	04:00:00	1708.79	1712.69	1708.49	1711.62	5136	0	25
2022.09.05	05:00:00	1711.62	1712.09	1708.41	1711.19	3016	0	25
2022.09.05	06:00:00	1711.19	1712.72	1710.68	1711.91	1789	0	25
2022.09.05	07:00:00	1711.94	1713.94	1711.44	1712.82	1961	0	25
2022.09.05	08:00:00	1712.81	1713.77	1710.88	1713.16	3147	0	25
2022.09.05	09:00:00	1713.16	1713.16	1709.40	1711.58	4256	0	25
2022.09.05	10:00:00	1711.56	1711.61	1708.12	1710.64	5743	0	25
2022.09.05	11:00:00	1710.64	1714.01	1710.58	1711.78	4532	0	25
2022.09.05	12:00:00	1711.77	1714.50	1710.38	1714.05	4565	0	25
2022.09.05	13:00:00	1714.08	1715.70	1712.83	1714.67	3998	0	25
2022.09.05	14:00:00	1714.66	1715.54	1712.51	1713.55	3917	0	25
2022.09.05	15:00:00	1713.49	1713.72	1711.42	1712.58	3767	0	25
2022.09.05	16:00:00	1712.58	1713.52	1711.00	1711.64	3675	0	25
2022.09.05	17:00:00	1711.63	1712.59	1710.33	1711.77	3353	0	25
2022.09.05	18:00:00	1711.76	1711.91	1709.93	1710.39	2225	0	25
2022.09.05	19:00:00	1710.39	1712.13	1710.11	1712.08	1463	0	25
2022.09.05	20:00:00	1712.09	1712.21	1710.29	1710.29	640	0	25
2022.09.05	21:00:00	1710.27	1710.57	1709.45	1710.55	350	0	25
2022.09.06	01:00:00	1709.34	1713.21	1709.13	1712.72	1053	0	25
2022.09.06	02:00:00	1712.72	1714.29	1712.31	1713.84	1099	0	25
2022.09.06	03:00:00	1713.81	1726.66	1713.49	1723.80	4245	0	25
2022.09.06	04:00:00	1723.82	1723.90	1716.74	1718.21	4155	0	25
2022.09.06	05:00:00	1718.15	1720.09	1717.01	1719.62	2342	0	25
2022.09.06	06:00:00	1719.65	1720.17	1717.04	1717.67	1764	0	25
2022.09.06	07:00:00	1717.67	1718.65	1715.19	1715.53	2188	0	25
2022.09.06	08:00:00	1715.52	1719.05	1714.93	1717.71	2846	0	25
2022.09.06	09:00:00	1717.69	1720.69	1716.01	1720.06	4221	0	25
2022.09.06	10:00:00	1720.06	1720.06	1713.53	1715.63	6655	0	25
2022.09.06	11:00:00	1715.57	1716.01	1712.79	1713.33	5792	0	25
2022.09.06	12:00:00	1713.32	1713.32	1710.96	1711.34	4782	0	25
2022.09.06	13:00:00	1711.32	1713.08	1710.60	1712.64	5444	0	25
2022.09.06	14:00:00	1712.60	1714.58	1711.68	1714.48	5194	0	25
2022.09.06	15:00:00	1714.45	1714.99	1706.84	1707.69	7857	0	25
2022.09.06	16:00:00	1707.80	1711.75	1705.66	1708.78	10931	0	25
2022.09.06	17:00:00	1706.51	1709.40	1702.32	1703.59	13628	0	25
